"","wave","tax.compliance","tax.compliance.1","compliance.binary","trust.president","trust.parl","education","female","urban","LPI","age","demo.satisfaction","compulsory.tax","tax.evasion","employed","corrupt.officials","serv.index","COUNTRY"
"256","wave7",4,1,1,0,2,8,1,1,3.25,27,1,1,0,0,1,0.9,"Benin"
"257","wave7",3,0.75,0,1,1,8,0,1,4,35,0.75,0.25,1,1,0.67,0.9,"Benin"
"258","wave7",4,1,1,1,0,2,0,1,0.5,47,0.75,0.75,0.67,0,1,0.8,"Benin"
"259","wave7",3,0.75,0,2,2,2,0,1,1.25,64,1,0.75,0,0,0.33,NA,"Benin"
"260","wave7",3,0.75,0,2,2,2,0,1,0.5,63,0.75,0.75,0.33,0,1,0.8,"Benin"
"261","wave7",3,0.75,0,1,2,8,0,0,3,22,1,1,0.33,0,0.67,0.9,"Benin"
"262","wave7",3,0.75,0,0,0,0,1,1,3.5,60,0.75,0.75,0.33,0,0.67,0.9,"Benin"
"263","wave7",3,0.75,0,2,2,4,0,1,0.5,22,0.75,0.75,0.33,0,0.33,0.9,"Benin"
"264","wave7",4,1,1,0,0,2,1,1,2.5,25,0.25,0.75,0,0,1,0.9,"Benin"
"265","wave7",4,1,1,1,1,0,1,1,1.75,45,0.25,0.75,0.67,0,0.67,0.9,"Benin"
"266","wave7",4,1,1,3,3,0,0,1,0.5,50,1,1,0.67,0,0.67,0.5,"Benin"
"267","wave7",3,0.75,0,1,1,2,1,1,1.5,27,0.75,0.75,0,0,0.33,0.5,"Benin"
"268","wave7",4,1,1,2,0,8,0,1,0.75,39,0.75,0.75,0.67,1,0.67,0.9,"Benin"
"269","wave7",4,1,1,3,3,0,0,1,1.25,47,0.5,0.75,0.67,0,0.33,NA,"Benin"
"270","wave7",4,1,1,0,0,2,0,1,4.5,37,0.75,0.75,0.33,0,0,0.5,"Benin"
"271","wave7",2,0.5,0,3,3,0,1,1,0.5,35,0.5,0.75,0,1,0,0.5,"Benin"
"272","wave7",3,0.75,0,1,1,4,1,1,2.75,39,0.5,0.75,0.67,1,1,0.9,"Benin"
"273","wave7",4,1,1,1,1,2,0,1,0.5,27,0.5,0.75,0.33,0,0.33,0.9,"Benin"
"274","wave7",4,1,1,0,0,0,1,0,5,50,0.75,0.75,0,0,1,0.5,"Benin"
"275","wave7",4,1,1,0,1,0,0,0,1.25,52,0.5,0.75,0,0,0.33,0.5,"Benin"
"276","wave7",4,1,1,0,0,7,0,1,1.75,23,0.25,0.75,0.67,0,0.33,0.9,"Benin"
"277","wave7",0,0,0,3,2,0,1,1,0.5,50,0.75,1,0.33,0,0.33,0.4,"Benin"
"278","wave7",4,1,1,2,3,0,0,0,3.25,65,0.25,0.25,0.67,0,1,0.5,"Benin"
"279","wave7",4,1,1,3,1,4,0,0,2,23,0.5,0.25,1,0,1,0.5,"Benin"
"280","wave7",4,1,1,2,0,4,0,1,3.75,53,0.5,0,0,0,0.33,NA,"Benin"
"281","wave7",3,0.75,0,2,2,2,0,1,2,48,1,1,0.67,1,0.33,0.9,"Benin"
"282","wave7",4,1,1,3,1,3,0,1,0.5,44,1,0.25,0.67,0,1,0.8,"Benin"
"283","wave7",4,1,1,0,0,0,1,1,1,52,0.75,0.75,0,0,0.67,0.8,"Benin"
"284","wave7",3,0.75,0,2,1,8,1,1,3,59,0.75,0.75,0.67,1,0.33,NA,"Benin"
"285","wave7",4,1,1,1,3,3,1,1,0.5,30,1,0.75,0.67,1,0.33,0.8,"Benin"
"286","wave7",4,1,1,3,3,4,1,1,2.25,45,0.75,0.75,0.33,0,0.67,0.4,"Benin"
"287","wave7",4,1,1,3,3,2,0,1,3,70,0.75,1,0.33,0,0,0.4,"Benin"
"288","wave7",4,1,1,3,3,0,1,1,0.75,20,1,0.75,0.67,0,0.33,0.5,"Benin"
"289","wave7",4,1,1,3,3,0,1,1,2.75,30,1,0,0.67,0,0.33,0.4,"Benin"
"290","wave7",3,0.75,0,3,3,2,1,1,2.25,34,1,0.75,0,0,0.33,NA,"Benin"
"291","wave7",4,1,1,1,3,0,0,1,1.75,56,0.75,0.75,0.33,0,0.33,0.5,"Benin"
"292","wave7",4,1,1,3,3,0,0,1,0,25,0.75,0.25,0.67,1,0.33,0.5,"Benin"
"293","wave7",4,1,1,1,1,3,0,1,1.5,24,0.75,0.25,1,0,1,0.9,"Benin"
"294","wave7",4,1,1,0,0,4,1,1,1.75,39,0.5,0.25,0.67,1,0.33,0.9,"Benin"
"295","wave7",3,0.75,0,3,1,4,0,0,2.25,21,0.75,0,0,0,0.33,0.4,"Benin"
"296","wave7",3,0.75,0,0,0,2,1,1,5,25,0.25,1,1,0,0.33,0.5,"Benin"
"297","wave7",4,1,1,3,0,0,0,0,4.75,28,1,0.75,0.67,1,0.67,0.5,"Benin"
"298","wave7",4,1,1,1,1,4,0,0,3,24,0.25,1,0.67,0,0.67,0.4,"Benin"
"299","wave7",4,1,1,3,2,0,1,0,0,40,1,0,0,0,0.33,0.4,"Benin"
"300","wave7",4,1,1,1,1,0,1,0,2,27,0.5,0.75,0.67,0,0.67,0.4,"Benin"
"301","wave7",3,0.75,0,3,1,2,1,0,2.75,33,0.75,0.25,0,0,0.33,0.2,"Benin"
"302","wave7",4,1,1,3,1,0,1,0,1.5,29,0.75,0.25,0,0,0.33,0.5,"Benin"
"303","wave7",4,1,1,3,3,4,1,0,3.5,18,0.5,0,1,0,0.33,0.2,"Benin"
"304","wave7",4,1,1,1,0,0,0,1,3,38,0.25,0,0,0,0.33,NA,"Benin"
"305","wave7",4,1,1,2,2,8,0,1,1.75,35,0.75,0.75,0.67,1,0.33,0.9,"Benin"
"306","wave7",1,0.25,0,1,1,3,0,1,1.25,50,0.5,0.75,0,0,0.33,0.4,"Benin"
"307","wave7",0,0,0,0,2,4,0,1,2.5,43,1,0.5,0,0,1,NA,"Benin"
"308","wave7",4,1,1,3,3,2,0,1,2.75,30,0.75,0.75,0,0,0.33,0.4,"Benin"
"309","wave7",4,1,1,0,3,0,1,0,3.25,25,0.25,0.75,0.67,0,0.33,0.5,"Benin"
"310","wave7",4,1,1,3,2,4,1,1,1.5,48,0.75,0,0.67,0,0,0.4,"Benin"
"311","wave7",4,1,1,2,2,0,0,0,3,35,NA,NA,0.33,0,0.33,0.2,"Benin"
"312","wave7",4,1,1,3,3,2,1,0,4,19,0.25,0,1,0,0.33,0.2,"Benin"
"313","wave7",4,1,1,0,0,0,1,1,1.5,35,0.25,0.75,0,0,0.33,0.8,"Benin"
"314","wave7",4,1,1,0,2,4,0,1,1,51,0.5,1,0.33,1,0.33,0.8,"Benin"
"315","wave7",4,1,1,0,0,2,1,0,4.25,18,0.5,0.75,0,0,0.33,0.5,"Benin"
"316","wave7",4,1,1,2,0,0,0,1,2.5,32,0.75,0.75,0,0,1,0.4,"Benin"
"317","wave7",4,1,1,2,2,4,1,1,1.25,35,0.5,0.75,0.33,0,1,0.8,"Benin"
"318","wave7",4,1,1,0,3,4,0,1,0.75,19,0.25,1,0.67,0,0.33,0.8,"Benin"
"319","wave7",4,1,1,3,3,0,0,0,1.5,41,0.75,0,0.67,0,0.33,0.4,"Benin"
"320","wave7",4,1,1,3,3,1,0,0,2.5,35,1,0,0.67,0,0,0.4,"Benin"
"321","wave7",4,1,1,3,3,1,1,1,2.25,27,1,0,1,0,NA,NA,"Benin"
"322","wave7",4,1,1,1,1,4,1,0,1.5,18,0.75,0,0,0,0.67,0.4,"Benin"
"323","wave7",3,0.75,0,3,3,0,1,0,1,30,0.5,0.25,0,0,0.67,0.4,"Benin"
"324","wave7",3,0.75,0,1,3,4,0,0,3,30,0.75,0.25,1,0,0.33,0.2,"Benin"
"325","wave7",4,1,1,0,0,4,0,0,1,26,0.75,0.25,1,0,1,0.6,"Benin"
"326","wave7",3,0.75,0,1,1,1,1,0,2.25,18,0.5,0.75,0,1,0.67,0.6,"Benin"
"327","wave7",2,0.5,0,3,3,3,1,0,2.25,20,0.75,0.25,0.67,1,0.33,0.6,"Benin"
"328","wave7",4,1,1,1,1,0,1,0,2.25,30,NA,0.75,0.33,0,0.33,0.2,"Benin"
"329","wave7",4,1,1,0,0,4,0,0,2.25,19,0.5,1,1,0,0.33,0.2,"Benin"
"330","wave7",3,0.75,0,0,0,1,0,1,1.75,45,0.25,0.75,0.67,0,0.67,0.8,"Benin"
"331","wave7",4,1,1,1,2,0,0,0,1,25,0.75,0.25,0.33,1,0.33,0.6,"Benin"
"332","wave7",4,1,1,1,2,4,1,0,2.75,28,0.75,0.75,0.67,0,0.33,0.6,"Benin"
"333","wave7",4,1,1,0,0,3,0,0,1,34,0.25,1,0.33,1,0.33,0.6,"Benin"
"334","wave7",3,0.75,0,3,3,2,0,0,2.25,27,0.75,0,1,0,0.33,0.2,"Benin"
"335","wave7",4,1,1,0,0,4,1,1,0.75,18,0.75,0,0,0,1,0.8,"Benin"
"336","wave7",4,1,1,0,0,6,0,1,0.75,23,0.75,0.75,0.67,1,1,0.8,"Benin"
"337","wave7",4,1,1,1,3,4,1,1,0.5,71,1,1,1,0,0.33,0.8,"Benin"
"338","wave7",4,1,1,0,0,4,0,1,1,32,0.5,0,0,1,0.33,0.8,"Benin"
"339","wave7",4,1,1,3,2,7,0,1,2.75,35,0.5,0.75,1,1,1,NA,"Benin"
"340","wave7",3,0.75,0,2,3,4,1,1,1,53,0.5,1,0.33,0,0.67,NA,"Benin"
"341","wave7",4,1,1,2,2,4,0,1,0,18,0.5,1,1,0,0.33,0.8,"Benin"
"342","wave7",4,1,1,0,2,4,1,1,1.25,52,0.75,0.25,1,0,0.67,0.8,"Benin"
"343","wave7",3,0.75,0,3,1,4,0,1,1,34,0.75,0.75,0.67,0,0.67,0.8,"Benin"
"344","wave7",4,1,1,1,1,0,1,1,3.25,35,0.5,0.25,0,0,1,0.8,"Benin"
"345","wave7",4,1,1,2,3,4,0,1,2,40,0.5,0.75,0,0,0.33,NA,"Benin"
"346","wave7",4,1,1,0,0,2,1,1,1.5,25,0.75,1,0,0,0.67,NA,"Benin"
"347","wave7",4,1,1,3,2,0,1,1,0.5,41,0.75,0.25,0.33,0,NA,NA,"Benin"
"348","wave7",1,0.25,0,0,0,3,1,1,0.5,70,0.5,0.25,0.33,0,0.33,NA,"Benin"
"349","wave7",4,1,1,0,0,3,1,1,0.25,47,0.5,0.75,0.67,0,0.67,NA,"Benin"
"350","wave7",0,0,0,3,3,2,0,0,1.25,25,0.75,0.75,0.67,0,0.33,0.1,"Benin"
"351","wave7",0,0,0,2,2,0,1,1,2.25,19,0.75,0,0,0,0.33,NA,"Benin"
"352","wave7",4,1,1,1,1,4,1,1,1.5,45,0.75,1,0.67,0,1,0.8,"Benin"
"353","wave7",4,1,1,1,3,0,1,0,1.5,40,1,1,0,0,0,0.1,"Benin"
"354","wave7",3,0.75,0,1,3,0,1,0,2.25,34,0.5,0.25,0,1,0.67,0.2,"Benin"
"355","wave7",4,1,1,0,0,2,1,0,2.5,22,0.75,0.25,0.33,0,1,0.2,"Benin"
"356","wave7",4,1,1,1,1,2,0,0,2.5,57,0.25,0.5,0.67,1,0.67,0.2,"Benin"
"357","wave7",3,0.75,0,3,2,7,1,1,2.5,32,0.5,0.75,1,0,0.67,0.8,"Benin"
"358","wave7",4,1,1,0,0,2,1,1,0.75,22,0.5,0.75,0,0,0.33,0.8,"Benin"
"359","wave7",4,1,1,3,2,0,0,0,2.75,65,0.5,0.25,0.67,0,0.67,NA,"Benin"
"360","wave7",4,1,1,3,0,0,0,1,0.75,38,0.25,1,0,1,1,0.8,"Benin"
"361","wave7",4,1,1,3,3,0,0,0,0.25,30,0.75,0.75,0,0,0.33,NA,"Benin"
"362","wave7",4,1,1,2,0,0,0,0,1.75,60,0.75,0.25,1,1,0.33,NA,"Benin"
"363","wave7",4,1,1,2,2,0,1,0,3.25,40,0.25,0.25,0,0,0,NA,"Benin"
"364","wave7",0,0,0,2,2,4,1,1,1,51,0.5,0.25,0,0,0,0.8,"Benin"
"365","wave7",4,1,1,1,1,0,1,0,2,23,0.5,0.5,0.67,0,0.33,NA,"Benin"
"366","wave7",4,1,1,0,0,3,0,1,1,19,0.25,0.25,0,1,0.33,0.8,"Benin"
"367","wave7",3,0.75,0,2,1,0,1,0,2.25,65,0.5,0.25,0.33,0,0.67,NA,"Benin"
"368","wave7",4,1,1,2,1,0,1,0,2.25,25,0.75,0.75,0.67,0,0.33,NA,"Benin"
"369","wave7",4,1,1,3,3,7,0,1,3.25,23,0.75,0.75,1,0,0.33,1,"Benin"
"370","wave7",4,1,1,1,1,8,0,1,0,35,0.75,0.25,0.67,1,0.67,0.8,"Benin"
"371","wave7",4,1,1,3,1,4,0,1,0.5,30,0.25,1,0.67,0,0.33,NA,"Benin"
"372","wave7",4,1,1,3,3,0,0,0,1.5,40,0.25,0,0,0,0.33,0.3,"Benin"
"373","wave7",4,1,1,1,1,3,0,0,2.25,56,0.5,0.25,0.33,1,0.33,NA,"Benin"
"374","wave7",3,0.75,0,0,2,0,1,0,0.75,35,0.25,0.25,0.67,1,0.33,0.1,"Benin"
"375","wave7",4,1,1,0,3,0,0,0,1,43,0.25,0.75,0,0,0.67,0.1,"Benin"
"376","wave7",4,1,1,1,0,3,1,1,0,35,0.5,1,0.33,0,0.67,1,"Benin"
"377","wave7",4,1,1,3,3,0,1,0,0.5,25,1,0,1,0,0.33,0.3,"Benin"
"378","wave7",2,0.5,0,2,1,5,0,1,0.5,38,0.5,0.75,0.67,0,0.67,NA,"Benin"
"379","wave7",4,1,1,2,0,4,0,1,1.5,40,0.5,0.75,0,0,1,0.8,"Benin"
"380","wave7",4,1,1,2,2,5,0,1,0,56,0.75,0.75,0.33,1,0.67,NA,"Benin"
"381","wave7",4,1,1,1,2,3,1,1,1,57,0.75,0.25,0,1,0.33,1,"Benin"
"382","wave7",4,1,1,2,2,8,0,0,2.75,28,0.5,0.25,0,0,0.67,0.2,"Benin"
"383","wave7",4,1,1,3,3,1,0,0,1.5,50,1,0.75,0,0,0.33,0.1,"Benin"
"384","wave7",4,1,1,3,3,0,1,0,3,52,0.5,0.75,0,0,0.33,0.3,"Benin"
"385","wave7",4,1,1,2,2,4,0,0,2.5,25,1,0.75,1,0,0.33,NA,"Benin"
"386","wave7",4,1,1,0,0,2,0,0,2,67,0.25,0.25,0.33,1,0.67,0.2,"Benin"
"387","wave7",4,1,1,3,1,2,1,0,1,40,0.75,0.75,0,0,0,0.1,"Benin"
"388","wave7",0,0,0,3,3,8,0,1,0.25,46,0.5,0.75,0,1,0.67,NA,"Benin"
"389","wave7",3,0.75,0,0,1,4,0,0,0.5,28,0.75,0,0,1,1,0.5,"Benin"
"390","wave7",4,1,1,1,1,0,1,0,0.25,22,0.75,1,0,0,0.67,NA,"Benin"
"391","wave7",4,1,1,0,2,4,1,0,1.5,27,0.75,0,0.33,1,1,0.5,"Benin"
"392","wave7",3,0.75,0,0,3,4,0,0,0.75,18,1,0.75,1,0,0.33,NA,"Benin"
"393","wave7",3,0.75,0,3,1,0,0,0,2.25,46,0.75,0.25,0.33,0,0.33,0.5,"Benin"
"394","wave7",4,1,1,2,1,2,1,0,3.5,30,0.25,0.25,0.67,0,1,NA,"Benin"
"395","wave7",4,1,1,1,0,0,1,0,2.25,35,0.25,0.25,0.67,1,0.67,0.2,"Benin"
"396","wave7",4,1,1,2,2,3,0,0,3.25,35,0.75,0.75,0.33,0,0.33,0.2,"Benin"
"397","wave7",4,1,1,3,3,4,1,0,3.75,26,0.5,0.75,0.33,0,0,0.5,"Benin"
"398","wave7",4,1,1,2,2,2,1,1,1.75,20,0.75,0.25,0.67,0,0.67,NA,"Benin"
"399","wave7",4,1,1,2,2,0,1,0,0.5,22,1,0.75,0,1,0.33,0.5,"Benin"
"400","wave7",3,0.75,0,1,1,7,0,1,4,24,0.5,0.75,0.67,0,1,NA,"Benin"
"401","wave7",4,1,1,3,3,0,1,0,0.75,30,0.25,0.75,0,0,0,0.1,"Benin"
"402","wave7",4,1,1,1,1,4,0,1,1,23,1,1,1,0,1,NA,"Benin"
"403","wave7",4,1,1,0,2,2,0,0,2,40,0.25,0.25,0.67,0,0,NA,"Benin"
"404","wave7",4,1,1,3,2,0,0,0,0.25,50,1,0.75,0.67,1,1,0.1,"Benin"
"405","wave7",4,1,1,3,2,4,1,0,1,22,1,0.75,0.67,0,0.33,NA,"Benin"
"406","wave7",4,1,1,3,3,4,0,1,1.5,27,0.75,0.25,0.33,1,0.33,1,"Benin"
"407","wave7",4,1,1,2,3,3,1,1,2.25,48,1,0.75,0,0,0.67,1,"Benin"
"408","wave7",4,1,1,3,2,2,1,0,0.5,26,0.75,0.75,1,0,0.33,NA,"Benin"
"409","wave7",3,0.75,0,1,0,2,0,0,2.5,41,0.5,0.25,0,0,0.33,NA,"Benin"
"410","wave7",NA,NA,NA,2,2,0,1,0,3,30,0.5,0,0,0,1,0.2,"Benin"
"411","wave7",4,1,1,3,3,0,0,0,2.25,45,1,0.75,0.67,0,0.67,0.3,"Benin"
"412","wave7",3,0.75,0,3,3,0,0,0,3,18,0.75,0,0.67,0,0.33,0.3,"Benin"
"413","wave7",4,1,1,0,1,0,1,1,0.5,23,1,1,0.67,0,0,NA,"Benin"
"414","wave7",4,1,1,3,2,2,1,1,1.75,50,0.5,1,0,0,1,NA,"Benin"
"415","wave7",4,1,1,3,NA,2,1,1,2.75,35,0.75,0.75,0.33,0,0.67,NA,"Benin"
"416","wave7",4,1,1,0,0,4,0,1,4,22,0.25,0,0,0,1,1,"Benin"
"417","wave7",3,0.75,0,0,0,4,1,0,1.25,23,0.5,0.25,0.33,0,0.33,0.5,"Benin"
"418","wave7",4,1,1,0,3,4,0,0,2,36,0.5,1,0,0,0.67,0.2,"Benin"
"419","wave7",4,1,1,0,1,0,1,0,4.5,25,0.5,0,0.67,0,0.67,0.3,"Benin"
"420","wave7",4,1,1,2,2,5,0,0,1.25,27,0.5,0.75,0,1,1,0.5,"Benin"
"421","wave7",4,1,1,1,1,4,1,0,2.5,18,0.5,1,1,0,0.33,0.2,"Benin"
"422","wave7",3,0.75,0,0,0,2,0,0,2.25,48,1,0.25,0.67,1,1,0.5,"Benin"
"423","wave7",4,1,1,3,3,2,1,0,2.75,36,0.75,0.25,0.33,0,0.67,0.5,"Benin"
"424","wave7",4,1,1,2,2,4,1,1,1.5,19,0.75,0.25,0.33,0,0.33,NA,"Benin"
"425","wave7",3,0.75,0,3,3,0,1,1,1,25,0.75,0.75,0.67,0,0.33,NA,"Benin"
"426","wave7",4,1,1,0,1,4,0,0,2.25,33,0.5,1,0.67,0,0.33,0.5,"Benin"
"427","wave7",0,0,0,2,2,4,1,1,1,20,0.5,0,0.67,0,0.67,NA,"Benin"
"428","wave7",4,1,1,2,2,0,1,1,1.75,33,0.75,0.5,0.33,0,1,NA,"Benin"
"429","wave7",4,1,1,3,0,4,1,1,1.75,19,0.75,0.75,0.33,0,0.33,NA,"Benin"
"430","wave7",4,1,1,3,3,2,0,1,1.25,42,0.25,0.5,1,0,0.33,NA,"Benin"
"431","wave7",3,0.75,0,3,3,8,0,1,0,37,0.75,0.25,0.33,1,0.33,0.8,"Benin"
"432","wave7",4,1,1,0,0,4,1,1,1.25,30,0.5,0.75,0,1,0.33,0.8,"Benin"
"433","wave7",3,0.75,0,1,0,4,0,1,3,25,1,1,0,0,0.67,NA,"Benin"
"434","wave7",4,1,1,2,2,2,0,0,0.5,21,0.25,0,0,0,1,0.2,"Benin"
"435","wave7",4,1,1,1,1,4,0,1,2.25,24,0.75,0.25,1,0,0.67,NA,"Benin"
"436","wave7",4,1,1,1,1,2,1,1,3,26,0.5,0.75,0.33,0,0.33,0.8,"Benin"
"437","wave7",4,1,1,0,0,4,0,1,0.5,19,0.75,0.75,0,0,0.33,NA,"Benin"
"438","wave7",4,1,1,3,3,0,1,0,4.5,20,0.25,0,0,0,1,0.3,"Benin"
"439","wave7",4,1,1,2,0,2,0,0,3.5,40,0.75,1,1,0,0.33,0.3,"Benin"
"440","wave7",3,0.75,0,0,3,4,0,0,3.75,25,0.5,0.25,1,0,0.33,0.3,"Benin"
"441","wave7",3,0.75,0,0,1,4,0,1,2,25,0.25,0.75,1,0,0.33,0.8,"Benin"
"442","wave7",4,1,1,0,0,2,1,0,2,25,0.5,0,0,0,0.33,0.3,"Benin"
"443","wave7",4,1,1,1,1,2,1,1,1,20,0.75,0.75,0,1,1,NA,"Benin"
"444","wave7",4,1,1,0,1,1,0,0,1.75,28,0.5,0.75,0,0,1,0.3,"Benin"
"445","wave7",3,0.75,0,1,0,4,0,1,2,31,0.5,0.5,0,1,0.33,NA,"Benin"
"446","wave7",4,1,1,3,3,0,1,1,2,30,0.75,0,0.33,0,0.67,NA,"Benin"
"447","wave7",4,1,1,2,0,0,1,1,0.75,32,0.75,0.25,0.33,0,0.33,0.3,"Benin"
"448","wave7",4,1,1,0,0,4,0,1,3,36,0.5,0.75,0.33,1,1,0.3,"Benin"
"449","wave7",4,1,1,2,1,2,0,1,0.5,33,0.75,0.75,0.67,0,0.67,NA,"Benin"
"450","wave7",4,1,1,3,3,2,1,1,2.75,21,0.5,0.75,0,0,0.33,0.3,"Benin"
"451","wave7",4,1,1,3,3,0,1,0,2,47,1,1,0,0,0.33,0.2,"Benin"
"452","wave7",4,1,1,1,3,2,0,1,0.5,45,0.75,0.75,0.33,0,0.33,NA,"Benin"
"453","wave7",4,1,1,0,0,8,0,1,0.5,36,0.75,1,0,0,0.33,0.8,"Benin"
"454","wave7",0,0,0,3,2,0,0,1,2.25,54,0.5,0.25,0.67,0,0.67,NA,"Benin"
"455","wave7",3,0.75,0,3,3,0,1,0,2,45,1,0,0.67,0,0.33,0.2,"Benin"
"456","wave7",3,0.75,0,3,3,2,0,1,1,25,0.75,0.75,0.33,0,0,NA,"Benin"
"457","wave7",4,1,1,2,2,4,0,0,2.75,19,0.5,1,0.67,0,0.67,0.2,"Benin"
"458","wave7",4,1,1,1,2,0,1,1,3.5,40,0.25,0.75,0.67,1,0.33,NA,"Benin"
"459","wave7",4,1,1,3,3,0,1,1,2.5,31,0.75,0.75,0,0,0.33,0.8,"Benin"
"460","wave7",3,0.75,0,1,2,0,1,0,0.5,36,0.5,0.25,0,0,0.33,0.3,"Benin"
"461","wave7",4,1,1,2,2,2,0,1,4,34,0.5,0.25,0,0,0.67,0.3,"Benin"
"462","wave7",4,1,1,2,0,0,0,1,0.75,36,0.5,0.25,0,0,1,0.8,"Benin"
"463","wave7",3,0.75,0,3,1,2,0,0,0,35,0.75,0,0,0,0.67,0.3,"Benin"
"464","wave7",4,1,1,1,2,0,1,0,2.5,45,0.25,0,0.67,0,1,0.3,"Benin"
"465","wave7",4,1,1,1,1,0,1,0,2,25,NA,0.25,NA,0,0.33,0.3,"Benin"
"466","wave7",4,1,1,1,0,0,1,1,3.25,24,0.75,0.25,0.67,0,0.67,NA,"Benin"
"467","wave7",4,1,1,3,2,2,0,1,3.75,50,0.5,0.75,0.33,0,1,NA,"Benin"
"468","wave7",4,1,1,0,0,1,0,1,3.75,34,0.25,0.25,0.67,0,1,NA,"Benin"
"469","wave7",4,1,1,3,2,4,0,0,1.75,40,1,0.75,1,0,1,0.3,"Benin"
"470","wave7",4,1,1,3,3,4,0,1,1.5,35,0.75,0.75,0,0,0.33,NA,"Benin"
"471","wave7",4,1,1,1,2,2,0,1,3.25,25,1,0.75,0,1,0.33,0.3,"Benin"
"472","wave7",4,1,1,1,1,8,0,1,0.5,38,0.75,0.25,0.67,1,0.33,NA,"Benin"
"473","wave7",4,1,1,2,2,0,1,1,3,50,0.25,0,0.33,1,0.67,0.3,"Benin"
"474","wave7",4,1,1,3,3,3,1,1,0.5,74,0.5,0.75,0.67,0,0,0.8,"Benin"
"475","wave7",4,1,1,2,0,2,1,0,1,25,0.75,0.25,0,0,0.33,NA,"Benin"
"476","wave7",4,1,1,0,1,4,1,0,3.5,19,0.5,0.75,0,0,0.33,NA,"Benin"
"477","wave7",3,0.75,0,3,3,4,1,0,3.75,20,1,0.75,0,1,0.33,NA,"Benin"
"478","wave7",4,1,1,1,1,2,0,0,0.5,25,0.75,0.75,0.67,1,0.33,NA,"Benin"
"479","wave7",4,1,1,3,3,0,1,0,2,35,1,0.75,0.33,0,0.33,0.3,"Benin"
"480","wave7",4,1,1,3,3,2,0,0,5,37,0.75,0.75,0.33,0,0.33,0.3,"Benin"
"481","wave7",4,1,1,2,2,7,0,1,2.5,31,0.5,0.75,0.33,1,0.67,0.3,"Benin"
"482","wave7",4,1,1,3,3,0,0,0,1,29,1,0.75,0,0,0,0.3,"Benin"
"483","wave7",4,1,1,1,2,4,0,0,2,33,0.5,0.75,0,0,0.67,NA,"Benin"
"484","wave7",4,1,1,2,2,0,1,0,0.5,65,1,0.25,0.67,1,1,0.3,"Benin"
"485","wave7",4,1,1,1,1,2,0,0,0.75,37,0.75,0.75,0,0,1,NA,"Benin"
"486","wave7",4,1,1,2,2,4,1,0,0,33,0.5,0.25,0,0,0.67,NA,"Benin"
"487","wave7",4,1,1,3,1,0,0,0,1.75,43,0.25,0,0,0,0.33,0.6,"Benin"
"488","wave7",4,1,1,3,3,4,0,0,0.5,20,0.25,0,0,0,0.33,0.2,"Benin"
"489","wave7",4,1,1,1,0,0,0,1,3.25,22,0.75,0.25,0,0,0.33,NA,"Benin"
"490","wave7",2,0.5,0,3,3,4,0,0,2,27,0.75,1,0,0,0.67,NA,"Benin"
"491","wave7",4,1,1,3,3,0,1,1,1,28,0.75,0.75,0,0,0,NA,"Benin"
"492","wave7",4,1,1,2,1,0,1,1,2.5,27,0.75,0.25,0.33,0,1,NA,"Benin"
"493","wave7",4,1,1,2,2,8,0,1,1,33,0.75,0.75,0.67,1,1,1,"Benin"
"494","wave7",4,1,1,1,0,2,0,0,1.25,44,0.75,0.25,0.33,0,0.67,NA,"Benin"
"495","wave7",3,0.75,0,1,1,4,1,0,0.5,27,1,0.75,0.33,1,0.33,NA,"Benin"
"496","wave7",4,1,1,3,3,2,1,1,3.25,31,1,0.75,0,1,0.33,1,"Benin"
"497","wave7",4,1,1,3,3,0,0,0,1.5,19,0.75,0.75,0.33,0,0.33,0.3,"Benin"
"498","wave7",1,0.25,0,1,1,2,0,0,2.5,35,1,0.25,1,0,0.33,NA,"Benin"
"499","wave7",4,1,1,1,3,0,0,0,1,45,0.75,0.75,0,1,0,0.3,"Benin"
"500","wave7",4,1,1,0,3,0,1,1,4,40,0.25,0,0,0,0.33,0.3,"Benin"
"501","wave7",4,1,1,0,0,4,1,1,1.75,21,0.5,0.75,0.67,0,0.33,1,"Benin"
"502","wave7",4,1,1,3,3,4,1,0,1.5,18,0.75,0.75,0.33,0,0,0.2,"Benin"
"503","wave7",4,1,1,2,2,0,1,1,1,56,0.75,1,1,1,0.67,1,"Benin"
"504","wave7",4,1,1,3,3,0,1,0,2,32,0.75,1,0,0,0.67,0.3,"Benin"
"505","wave7",3,0.75,0,0,0,4,1,1,2.25,19,1,0,0,1,1,NA,"Benin"
"506","wave7",4,1,1,3,3,0,1,0,0.25,20,1,0.25,0.67,0,0.67,0.3,"Benin"
"507","wave7",4,1,1,0,1,0,1,1,3,22,0.75,0.25,0,0,1,NA,"Benin"
"508","wave7",4,1,1,3,2,4,0,1,3.25,20,0.75,0.75,0,0,0.33,NA,"Benin"
"509","wave7",4,1,1,3,3,0,1,1,2.25,37,0.75,1,0,0,0,NA,"Benin"
"510","wave7",2,0.5,0,1,0,2,0,0,0,21,0.75,0.75,0.33,0,0,0.2,"Benin"
"511","wave7",4,1,1,1,2,0,1,0,0,40,1,0,1,0,1,0.2,"Benin"
"512","wave7",4,1,1,2,2,0,1,0,3,33,0.5,0,0,0,0.33,0.2,"Benin"
"513","wave7",4,1,1,3,1,0,0,0,3.75,70,0.75,1,0,0,0.33,0.2,"Benin"
